INSTANCE_ID,ebglucose_solved,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre_featuretime,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,Basic_featuretime,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,KLB_featuretime,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,CG_featuretime,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,DIAMETER_featuretime,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,cl_featuretime,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,sp_featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls_saps_featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls_gsat_featuretime,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars,lobjois_featuretime
719,0,106701,374254,14569,183363,6.323838287,1.041055175,2.59,0.079454416,0.319432584,0.977579888,0,1,1.918083195,0.000284282,0.927396204,0.000137278,0.002951472,1.876298032,0,0.436587534,0.60946865,0.04,0.000284282,2.974326332,3.82E-05,0.010067462,4.089999859,0.235961113,0.23274354,0,0.921568627,3.82568308,0.00018779,4.077920969,1.64E-05,0.009729335,3.333777411,0.672000349,0.000324742,1.777419396,4.36E-05,0.007629674,0.57,-1,0,-1,0,-512,-1,0,-1,0,0,20.03,14.22857143,0.106368857,12,17,1.680448348,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.67102109,0.436444725,9.15E-06,0.999814795,0.962773815,0.179634762,0.909954487,0.446647631,0.788571059,0.028753193,1.371905595,0,0.324313475,0.088823295,3.00E-09,0.044430912,1.71E-05,0.009739617,2.54,1391.33,1.34254,3858,0.49015,4604.5,0,4672,4.52444,0.921713,1.01477,0.116094,2.22,1013.5,0.228177,3860.33,0.49004,4618.5,0,4666,2.74494,0.481648,0.990741,0.034677,2.21,0.370934371,0.781564121,2.01
720,2,127838,687058,10611,453005,11.04768636,0.516667586,8.31,0.023423583,0.201034832,1.698960847,0,1,1.403574701,0.000548127,3.098665418,0.000188484,0.055696918,1.494949413,0,0.71707597,0.784258452,0.09,0.000548127,1.855182461,1.32E-05,0.005461308,5.723954213,0.400214242,0.311972181,0,0.990917348,4.257347154,0.000361514,2.501341605,8.83E-06,0.005198618,4.442540755,0.826454454,0.00049606,1.699189648,1.32E-05,0.004701935,0.91,-1,0,-1,0,-512,-1,0,-1,0,0,20.12,12.97674419,0.011614231,12,13,0.110453047,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.699460179,0.466373384,0,1,0.982278143,0.127070078,0.955159617,0.454376644,0.875191332,0.151516777,1.145636339,0,0.5,0.454082487,6.34E-05,0.313640392,0.00783788,0.060674104,11.79,297.4,1.50972,2843.8,0.559136,3530,0,3568,10.1946,0.724866,0.993589,0.0112384,2.62,671.727,0.193187,3208.36,0.331874,3540,3459,3562,9.07405,0.573164,0.996904,0.00514114,2.63,0.370982942,0.820917168,2
721,2,95421,439508,8357,267244,10.41809262,0.644594453,4.6,0.031271048,0.251376107,1.419392692,0,1,1.681146214,0.000704787,2.453371832,0.00023932,0.048223047,1.749523502,0,0.633888881,0.726437263,0.05,0.000704787,1.873067436,2.25E-05,0.008239661,5.472979189,0.364394082,0.29845375,0,0.982404692,4.238159488,0.000448399,2.516177659,1.12E-05,0.007618506,4.333138966,0.773356932,0.000625892,1.595775065,2.62E-05,0.0059122,0.47,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,13.046875,0.073504061,11,15,1.343491157,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.678641836,0.471020318,0,1,0.975878438,0.15,0.944778964,0.419667525,0.829516881,0.163154446,1.039041065,0,0.5,0.449275362,0.000619598,0.313495609,0.017028598,0.086480056,5.11,98.5556,0.229372,2743,0.0101768,2734,2709,2775,4.8029,0.17317,0.983531,0.00140692,2.38,528.867,0.169848,2536.87,0.276866,2717,2672,2751,5.39133,0.533661,0.994292,0.00733805,2.4,0.406025002,0.815875563,2
722,2,87475,414657,7948,257542,10.00591344,0.610055836,4.09,0.030860986,0.240072117,1.469853394,0,1,1.625293074,0.000725406,2.536746917,0.000251636,0.05070458,1.690557525,0,0.651221937,0.738582445,0.04,0.000725406,1.855234151,2.33E-05,0.008056938,5.468705342,0.36214331,0.299703268,0,0.982404692,4.230655789,0.000467138,2.489065961,1.16E-05,0.00743568,4.347055454,0.784341971,0.000658677,1.603243819,2.33E-05,0.006134922,0.43,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,12.08,0.10273798,10,14,1.467678967,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.681865372,0.469717809,0,1,0.976736605,0.146611383,0.946626811,0.423155379,0.838707162,0.163582293,1.043449358,0,0.5,0.452200303,0.000504122,0.318517341,0.015449313,0.085147031,4.98,363.727,2.59593,2364.64,0.33182,2594,2561,2631,9.59934,1.6233,0.991869,0.0258877,2.35,489.05,0.0413104,2595.4,0.0140478,2607.5,2549,2632,6.0732,0.225576,0.992746,0.000600985,2.36,0.36653482,0.706467036,2.01
723,1,187667,874988,13323,525202,13.08594161,0.666002795,12.14,0.025367382,0.250792245,1.449989543,0,1,1.654553326,0.000489626,2.643015299,0.000150116,0.044359379,1.7724783,0,0.643476224,0.731663246,0.1,0.000489626,1.965825349,1.14E-05,0.006321377,5.698278885,0.406250915,0.30885437,0,0.990917348,4.255231195,0.000305038,2.670587304,7.62E-06,0.005927243,4.351799766,0.780080807,0.000394025,1.694086747,1.14E-05,0.004055582,1.22,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,18.06451613,0.042030722,17,19,1.07896382,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.680201987,0.476185764,0,1,0.976972983,0.131536499,0.947818872,0.419428541,0.83530931,0.151151137,1.111051786,0,0.5,0.448977118,0.000306506,0.28868418,0.013505685,0.068829607,13.51,457,1.37281,3260.25,0.666826,4328,0,4376,9.44424,0.807621,0.993101,0.0149243,2.8,905.143,0.230788,4373.86,0.00884739,4361,4333,4415,8.02533,0.726367,0.994987,0.00222902,2.79,0.333378368,0.839532621,2.01
724,2,163755,800163,12262,496758,12.35467297,0.610770234,11.03,0.024684051,0.232508494,1.532587837,0,1,1.56624024,0.000509888,2.801936373,0.000163106,0.048197684,1.67387697,0,0.67030224,0.750862593,0.11,0.000509888,1.92198225,1.21E-05,0.005866035,5.709995717,0.4036216,0.309592132,0,0.990917348,4.253203536,0.000324225,2.606818305,8.05E-06,0.005509725,4.394133254,0.796939355,0.000428582,1.699168176,1.21E-05,0.004287802,1.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.11,15.71875,0.028603369,15,16,0.594130023,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.687421852,0.472123823,0,1,0.978931842,0.132034057,0.950286647,0.431982149,0.850107559,0.150825412,1.127569203,0,0.5,0.45072196,0.000179503,0.296205434,0.011163054,0.065173581,12.83,427,1.38489,3023.25,0.66691,3992.5,0,3994,9.79083,0.7318,0.994474,0.0145374,2.76,841.833,0.263289,3378.83,0.490104,4049,0,4088,9.34531,0.683948,0.997848,0.00833133,2.71,0.357779871,0.832331251,2.05
725,2,139818,724504,11148,467182,11.54198062,0.55079605,9.03,0.023862221,0.212222142,1.63614671,0,1,1.46261559,0.000535897,2.988912635,0.000179404,0.053013994,1.559698358,0,0.700470052,0.772433441,0.08,0.000535897,1.87713289,1.28E-05,0.005528895,5.720450684,0.401701912,0.311329529,0,0.990917348,4.255742414,0.000348602,2.537452389,8.56E-06,0.005224944,4.420163949,0.816009607,0.000471951,1.700558203,1.28E-05,0.004559251,0.98,-1,0,-1,0,-512,-1,0,-1,0,0,20.09,13.69230769,0.0375467,13,15,0.745196588,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.694540168,0.468222481,0,1,0.980922547,0.132374771,0.953146359,0.44702416,0.865482264,0.151304237,1.138943819,0,0.5,0.454082487,9.94E-05,0.306121615,0.009078395,0.062011165,12.3,396.667,1.28286,3696,0.00782764,3708,3663,3708,11.4578,0.816929,0.991772,0.00611991,2.63,731.222,0.227067,3278.11,0.375191,3671,0,3717,8.50145,0.780965,0.996823,0.00594287,2.64,0.410697131,0.721030302,2.01
726,2,175670,837466,12778,510801,12.74784786,0.639515193,13.49,0.025015613,0.24189431,1.489578536,0,1,1.611298941,0.000500613,2.717422075,0.000156519,0.04625137,1.724851041,0,0.656682348,0.741067461,0.11,0.000500613,1.941934592,1.17E-05,0.006061069,5.703503146,0.404867975,0.30965154,0,0.990917348,4.253031435,0.00031498,2.636565578,7.83E-06,0.005677358,4.374271755,0.788461651,0.000411638,1.693726384,1.17E-05,0.004169921,1.29,-1,0,-1,0,-512,-1,0,-1,0,0,20.07,16.88461539,0.018921694,16,17,0.35762716,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.684591055,0.47302137,0,1,0.97776886,0.133222377,0.949241142,0.429546515,0.841875977,0.150865297,1.119794812,0,0.5,0.450007968,0.000229584,0.293382716,0.012544786,0.066691967,13.49,1924,1.62144,2815,0.866066,4199,0,4199,26.0758,1.34471,1.0157,0.0477627,2.76,1560.5,1.22211,3507.5,0.489978,4195.5,0,4205,15.4549,1.76368,1.00614,0.0284094,2.76,0.332727547,0.758666858,2.05
727,2,151768,761906,11671,481437,12.00385571,0.582566359,9.93,0.024242009,0.222730983,1.580988253,0,1,1.516765369,0.000524329,2.891042482,0.000171365,0.050638334,1.619207862,0,0.684835191,0.76136857,0.09,0.000524329,1.896739925,1.25E-05,0.005641444,5.71896989,0.403343457,0.311240503,0,0.990917348,4.255886417,0.00033705,2.569500073,8.31E-06,0.005304952,4.408784826,0.806151168,0.00045043,1.699575965,1.25E-05,0.004424255,1.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.27,14.83333333,0.04632703,14,16,1.011404265,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.690692147,0.470264555,0,1,0.980338907,0.132817964,0.951643629,0.438248914,0.85658838,0.151097477,1.133274754,0,0.5,0.453847706,0.000127357,0.302813089,0.010478229,0.063748512,12.66,398.5,1.35776,2937,0.666699,3904.5,0,3917,11.0317,0.68962,0.994854,0.0129704,2.67,965.714,0.702956,3310.29,0.441085,3856,0,3900,9.65124,0.967436,1.00024,0.0142482,2.68,0.362865221,0.923571245,2
728,2,115898,649270,10026,438148,10.55974466,0.481850881,9.42,0.022882679,0.189160874,1.770121398,0,1,1.340259586,0.000563484,3.223297987,0.000199481,0.058946738,1.425488554,0,0.73427472,0.796922501,0.08,0.000563484,1.830006823,1.37E-05,0.005404566,5.738792488,0.399453472,0.312958784,0,0.990917348,4.25729096,0.000377294,2.460226216,9.13E-06,0.005155792,4.469552766,0.837205693,0.000524885,1.694906697,1.37E-05,0.004861371,0.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,11.84615385,0.055859255,11,13,0.983961446,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.705485773,0.462200749,0,1,0.983969559,0.133558476,0.956925312,0.462967208,0.885015148,0.151780387,1.152240228,0,0.5,0.454082487,4.40E-05,0.318743287,0.006667156,0.059342914,11.83,150.667,0.539383,3345.67,0.00957084,3347,3313,3347,9.00095,0.31252,0.989859,0.00179812,2.61,625.333,0.209966,3081.92,0.315287,3349.5,3301,3389,9.86904,0.540131,0.996731,0.0048936,2.61,0.406982471,0.894474367,2.02
729,1,199571,912286,13828,539366,13.43238357,0.691404353,13.86,0.025637508,0.259350479,1.41420102,0,1,1.694988594,0.000481016,2.572648104,0.000144634,0.042739369,1.817804,0,0.631029765,0.722789349,0.11,0.000481016,1.98228775,1.11E-05,0.006552137,5.697068419,0.407442461,0.309256195,0,0.990917348,4.250077411,0.000297105,2.69517305,7.42E-06,0.006146105,4.339525001,0.772228876,0.000379826,1.686999764,1.11E-05,0.003949081,1.27,-1,0,-1,0,-512,-1,0,-1,0,0,20.1,19,0.024810764,18,20,0.683738906,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.678108821,0.476693707,0,1,0.976491375,0.133464006,0.946716601,0.414838105,0.828691665,0.151033113,1.107650588,0,0.5,0.448805639,0.000366249,0.28491137,0.014401838,0.069769857,13.69,481.667,1.30493,4506.67,0.0135525,4532,4437,4532,9.78072,0.788264,0.990362,0.00668732,2.81,856.167,0.0384228,4538.83,0.00782486,4538.5,4496,4565,6.14932,0.246118,0.993914,0.000305167,2.81,0.374484406,0.687318854,2.03
730,2,274451,908191,0,0,-512,-512,2.97,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
731,2,106720,337439,0,0,-512,-512,1.4,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
732,2,112856,360419,0,0,-512,-512,1.3,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
733,2,101150,322159,0,0,-512,-512,1.14,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
734,2,112728,360099,0,0,-512,-512,1.34,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
735,2,280972,926872,0,0,-512,-512,3.6,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
736,2,280972,926808,155907,698777,0.802176939,0.326328714,4.42,0.223114098,0.428698364,0.594617745,0,1,0.67259028,1.93E-05,0.170770163,1.28E-05,0.000429743,0.264728205,0,0.027685513,0.974204932,0.11,1.93E-05,1.842814775,5.72E-06,0.003477504,1.125793108,0.082159294,0.031601029,0,1,1.039911842,5.80E-06,1.888588524,0,0.001328035,0.98251662,0.30817557,1.12E-05,1.668749012,5.72E-06,0.000978853,58.83,-1,0,-1,0,-512,-1,0,-1,0,0,20.05,19.89285714,0.020548516,18,20,0.306829153,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0.176286387,0.519034228,0,1,0.19567029,0.145229052,0.194986707,0.145232461,0.151504334,0.054491587,0.344865131,0,0.366095811,0.063417994,0.039632836,0.063412885,0.040179488,0.057091104,3.67,68778,0,0,0,0,0,0,4.26265,0,4.44545,0,2.64,20225,0,27926,0,27926,27926,27926,1.58633,0,0.923744,0,2.62,0.014490614,0.05437435,2
737,2,274451,908255,151831,682329,0.807608459,0.331110066,4.46,0.222518756,0.43077158,0.588608881,0,1,0.644905057,1.98E-05,0.15209061,1.32E-05,0.000428108,0.231746314,0,0.022801317,0.977137129,0.15,1.98E-05,1.74561964,5.86E-06,0.002252579,1.064236433,0.082344191,0.028867787,0,1,0.982491496,5.87E-06,1.775666461,0,0.000872013,0.938768359,0.302335091,1.14E-05,1.625066059,5.86E-06,0.000845633,55.79,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,8.944444444,0.025609352,8,9,0.214559155,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.172995417,0.450573798,0,1,0.195029468,0.145232256,0.194986517,0.145233005,0.151507363,0.054318588,0.334274521,0,0.403393534,0.063417967,0.040131924,0.063333678,0.040179477,0.056757538,3.76,68166,0,0,0,0,0,0,4.42054,0,4.8169,0,2.64,19448,0,26964,0,26964,26964,26964,1.54387,0,0.917668,0,2.62,0.011726173,0.10509805,2.02
738,2,118298,375379,0,0,-512,-512,1.56,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
739,2,118426,375699,0,0,-512,-512,1.57,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
740,2,151791,440151,0,0,-512,-512,2.65,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
741,2,115941,338946,0,0,-512,-512,0.23,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
742,1,118700,348058,31223,143494,2.801684656,1.425592708,3.11,0.217590979,0.413455151,0.657983429,0,1,1.063634609,0.000104385,0.691382424,6.41E-05,0.002273965,0.798410113,0,0.076539786,0.886113705,0.02,0.000104385,3.416807698,2.79E-05,0.02722065,1.781288109,0.090982761,0.082911291,0,1,1.62925593,3.21E-05,2.245933578,0,0.003944416,1.473252615,0.347464005,8.14E-05,2.18686389,2.79E-05,0.006627455,2.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.66,14.64566929,0.058446573,13,16,1.046188827,2.02,250.7647059,0.273367791,95,366,320,96,289,221,268,8.46362373,0.262044314,4.916666667,14.04844291,12.05263158,5.460431655,9.30625,7.107806691,8.362385321,2.01,0.187072869,0.727137508,0,1,0.238361307,0.102222543,0.191880305,0.148751565,0.155981002,0.060962091,0.873784491,0,1,0.079273249,0.031680582,0.061674539,0.038340519,0.050479178,2.42,1792,0.565843,5940,0.0164277,5940,5871,5871,0.908077,0.584161,0.833568,0.0588678,2.14,2675.5,1.18551,5142.5,0.404167,5854,0,5928,0.607303,2.06788,1.0219,0.573235,2.22,0.049182126,0.163612357,2
743,2,110822,286158,0,0,-512,-512,0.24,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
744,1,112287,327768,31328,148639,2.584237743,1.20512786,2.63,0.210765681,0.403435955,0.670183019,0,1,1.159081013,0.000107441,0.68547944,6.38E-05,0.002202503,0.919093322,0,0.070250742,0.847321362,0.02,0.000107441,5.432120735,4.71E-05,0.056243651,1.874225701,0.089884788,0.087932542,0,1,1.640191983,3.10E-05,3.765290924,0,0.016126319,1.542213084,0.33418551,8.19E-05,2.878547577,2.69E-05,0.019523813,2.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.23,14.41871921,0.051378944,13,16,0.848298419,2.01,303.804878,0.843494682,12,1324,640,55,310,167,228,10.91809017,0.965349207,2.5,66.56531532,19.60271903,5.25,13.75483871,5.825095057,6.764309764,2,0.186924632,0.763485531,0,1,0.275683639,0.076545017,0.191878689,0.148761499,0.155980275,0.065716266,0.978871932,0,1,0.109451127,0.033050311,0.061674561,0.038340614,0.051875358,2.47,2545.5,0.911419,5917,0.0028681,5917,5905,5905,1.25505,0.976768,0.884135,0.157686,2.16,2597.57,1.05994,5044.86,0.441036,5886,0,5898,0.61824,1.94824,0.981552,0.443894,2.24,0.050804037,0.561875689,2
745,2,110923,286428,0,0,-512,-512,0.23,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
